LATITUDE,LONGITUDE,SITE_CLASS
-34.08123683,150.611886,BC
-34.08623683,150.611886,BC
-34.09123683,150.611886,BC
-34.09623683,150.611886,BC
-34.10123683,150.611886,BC
-34.10623683,150.611886,BC
-34.11123683,150.611886,BC
-34.11623683,150.611886,BC
-34.12123683,150.611886,BC
-34.12623683,150.611886,BC
-34.13123683,150.611886,BC
-34.13623683,150.611886,BC
-34.14123683,150.611886,BC
-34.14623683,150.611886,BC
-34.15123683,150.611886,BC
-34.15623683,150.611886,D
-34.16123683,150.611886,D
-34.16623683,150.611886,D
-34.17123683,150.611886,D
-34.17623683,150.611886,D
-34.18123683,150.611886,BC
-34.18623683,150.611886,BC
-34.19123683,150.611886,B
-34.19623683,150.611886,B
-34.20623683,150.611886,BC
-34.21123683,150.611886,BC
-34.21623683,150.611886,B
-34.22123683,150.611886,B
-34.22623683,150.611886,B
-34.23123683,150.611886,B
-34.23623683,150.611886,B
-34.24123683,150.611886,B
-34.24623683,150.611886,B
-34.25123683,150.611886,B
-34.25623683,150.611886,B
-34.26123683,150.611886,B
-34.26623683,150.611886,B
-34.27123683,150.611886,BC
-34.27623683,150.611886,B
-34.28123683,150.611886,BC
-34.28623683,150.611886,BC
-34.29123683,150.611886,BC
-34.29623683,150.611886,BC
-33.10123683,150.606886,B
-33.12623683,150.606886,B
-33.13123683,150.606886,B
-33.14623683,150.606886,B
-33.15123683,150.606886,B
-33.15623683,150.606886,B
-33.16123683,150.606886,B
-33.16623683,150.606886,B
-33.17123683,150.606886,B
-33.17623683,150.606886,B
-33.18123683,150.606886,B
-33.18623683,150.606886,B
-33.19123683,150.606886,B
-33.19623683,150.606886,B
-33.20123683,150.606886,B
-33.20623683,150.606886,B
-33.21123683,150.606886,B
-33.21623683,150.606886,B
-33.22123683,150.606886,B
-33.22623683,150.606886,B
-33.23123683,150.606886,B
-33.23623683,150.606886,B
-33.24123683,150.606886,B
-33.24623683,150.606886,B
-33.25123683,150.606886,B
-33.25623683,150.606886,B
-33.26123683,150.606886,B
-33.26623683,150.606886,B
-33.27123683,150.606886,B
-33.27623683,150.606886,B
-33.28123683,150.606886,B
-33.28623683,150.606886,B
-33.29123683,150.606886,B
-33.29623683,150.606886,B
-33.30123683,150.606886,B
-33.30623683,150.606886,B
-33.31123683,150.606886,B
-33.31623683,150.606886,B
-33.32123683,150.606886,B
-33.32623683,150.606886,B
-33.33123683,150.606886,B
-33.33623683,150.606886,B
-33.34123683,150.606886,B
-33.34623683,150.606886,B
-33.35123683,150.606886,B
-33.35623683,150.606886,B
-33.36123683,150.606886,B
-33.36623683,150.606886,B
-33.37123683,150.606886,B
-33.37623683,150.606886,B
-33.38123683,150.606886,B
-33.38623683,150.606886,B
-33.39123683,150.606886,B
-33.39623683,150.606886,B
-33.40123683,150.606886,B
-33.40623683,150.606886,B
-33.41123683,150.606886,B
-33.41623683,150.606886,B
-33.42123683,150.606886,B
-33.42623683,150.606886,B
-33.43123683,150.606886,B
-33.43623683,150.606886,B
-33.44123683,150.606886,B
-33.44623683,150.606886,B
-33.45123683,150.606886,B
-33.45623683,150.606886,B
-33.46123683,150.606886,B
-33.46623683,150.606886,B
-33.47123683,150.606886,B
-33.47623683,150.606886,B
-33.48123683,150.606886,B
-33.48623683,150.606886,B
-33.49123683,150.606886,B
-33.49623683,150.606886,B
-33.50123683,150.606886,B
-33.50623683,150.606886,B
-33.51123683,150.606886,B
-33.51623683,150.606886,BC
-33.52123683,150.606886,B
-33.52623683,150.606886,B
-33.53123683,150.606886,B
-33.53623683,150.606886,B
-33.54123683,150.606886,B
-33.54623683,150.606886,B
-33.55123683,150.606886,B
-33.55623683,150.606886,B
-33.56123683,150.606886,B
-33.56623683,150.606886,B
-33.57123683,150.606886,B
-33.57623683,150.606886,B
-33.58123683,150.606886,B
-33.58623683,150.606886,B
-33.59123683,150.606886,B
-33.59623683,150.606886,B
-33.60123683,150.606886,B
-33.60623683,150.606886,B
-33.61123683,150.606886,B
-33.61623683,150.606886,B
-33.62123683,150.606886,B
-33.62623683,150.606886,B
-33.63123683,150.606886,B
-33.63623683,150.606886,B
-33.64123683,150.606886,B
-33.64623683,150.606886,B
-33.65123683,150.606886,B
-33.65623683,150.606886,B
-33.66123683,150.606886,B
-33.66623683,150.606886,B
-33.67123683,150.606886,B
-33.67623683,150.606886,B
-33.68123683,150.606886,B
-33.68623683,150.606886,B
-33.69123683,150.606886,B
-33.69623683,150.606886,B
-33.70123683,150.606886,B
-33.70623683,150.606886,B
-33.71123683,150.606886,B
-33.71623683,150.606886,B
-33.72123683,150.606886,B
-33.72623683,150.606886,B
-33.73123683,150.606886,B
-33.73623683,150.606886,B
-33.74123683,150.606886,B
-33.74623683,150.606886,B
-33.75123683,150.606886,B
-33.75623683,150.606886,B
-33.76123683,150.606886,B
-33.76623683,150.606886,B
-33.77123683,150.606886,B
-33.77623683,150.606886,B
-33.78123683,150.606886,B
-33.78623683,150.606886,B
-33.79123683,150.606886,B
-33.79623683,150.606886,B
-33.80123683,150.606886,B
-33.80623683,150.606886,B
-33.81123683,150.606886,B
-33.81623683,150.606886,B
-33.82123683,150.606886,B
-33.82623683,150.606886,B
-33.83123683,150.606886,B
-33.83623683,150.606886,BC
-33.84123683,150.606886,BC
-33.84623683,150.606886,B
-33.85123683,150.606886,B
-33.85623683,150.606886,B
-33.86123683,150.606886,B
-33.86623683,150.606886,B
-33.87123683,150.606886,B
-33.88123683,150.606886,B
-33.88623683,150.606886,BC
-33.89123683,150.606886,BC
-33.89623683,150.606886,B
-33.90123683,150.606886,B
-33.90623683,150.606886,BC
-33.91123683,150.606886,BC
-33.91623683,150.606886,BC
-33.92123683,150.606886,BC
-33.92623683,150.606886,BC
-33.93123683,150.606886,B
-33.93623683,150.606886,B
-33.94123683,150.606886,BC
-33.94623683,150.606886,BC
-33.95123683,150.606886,BC
-33.95623683,150.606886,B
-33.96123683,150.606886,B
-33.96623683,150.606886,BC
-33.97123683,150.606886,BC
-33.97623683,150.606886,BC
-33.98123683,150.606886,BC
-33.98623683,150.606886,BC
-33.99123683,150.606886,BC
-33.99623683,150.606886,BC
-34.00123683,150.606886,BC
-34.00623683,150.606886,BC
-34.01123683,150.606886,BC
-34.01623683,150.606886,BC
-34.02123683,150.606886,BC
-34.02623683,150.606886,BC
-34.03123683,150.606886,BC
-34.03623683,150.606886,B
-34.04123683,150.606886,B
-34.04623683,150.606886,BC
-34.05123683,150.606886,BC
-34.05623683,150.606886,BC
-34.06123683,150.606886,B
-34.06623683,150.606886,BC
-34.07123683,150.606886,BC
-34.07623683,150.606886,BC
-34.08123683,150.606886,BC
-34.08623683,150.606886,BC
-34.09123683,150.606886,BC
-34.09623683,150.606886,BC
-34.10123683,150.606886,BC
-34.10623683,150.606886,BC
-34.11123683,150.606886,BC
-34.11623683,150.606886,BC
-34.12123683,150.606886,BC
-34.12623683,150.606886,BC
-34.13123683,150.606886,BC
-34.13623683,150.606886,BC
-34.14123683,150.606886,BC
-34.14623683,150.606886,BC
-34.15123683,150.606886,BC
-34.15623683,150.606886,D
-34.16123683,150.606886,D
-34.16623683,150.606886,D
-34.17123683,150.606886,BC
-34.17623683,150.606886,BC
-34.18123683,150.606886,BC
-34.18623683,150.606886,BC
-34.19123683,150.606886,B
-34.19623683,150.606886,BC
-34.20123683,150.606886,BC
-34.20623683,150.606886,BC
-34.21123683,150.606886,BC
-34.21623683,150.606886,B
-34.22123683,150.606886,B
-34.22623683,150.606886,B
-34.23123683,150.606886,B
-34.23623683,150.606886,B
-34.24123683,150.606886,B
-34.24623683,150.606886,B
-34.25123683,150.606886,B
-34.25623683,150.606886,B
-34.26123683,150.606886,B
-34.26623683,150.606886,B
-34.27123683,150.606886,BC
-34.27623683,150.606886,B
-34.28123683,150.606886,BC
-34.28623683,150.606886,BC
-34.29123683,150.606886,BC
-34.29623683,150.606886,B
-34.30123683,150.606886,B
-33.12623683,150.601886,B
-33.15123683,150.601886,B
-33.15623683,150.601886,B
-33.16123683,150.601886,B
-33.16623683,150.601886,B
-33.17123683,150.601886,B
-33.17623683,150.601886,B
-33.18123683,150.601886,B
-33.18623683,150.601886,B
-33.19123683,150.601886,B
-33.19623683,150.601886,B
-33.20123683,150.601886,B
-33.20623683,150.601886,B
-33.21123683,150.601886,B
-33.21623683,150.601886,B
-33.22123683,150.601886,B
-33.22623683,150.601886,B
-33.23123683,150.601886,B
-33.23623683,150.601886,B
-33.24123683,150.601886,B
-33.24623683,150.601886,B
-33.25123683,150.601886,B
-33.25623683,150.601886,B
-33.26123683,150.601886,B
-33.26623683,150.601886,B
-33.27123683,150.601886,B
-33.27623683,150.601886,B
-33.28123683,150.601886,B
-33.28623683,150.601886,B
-33.29123683,150.601886,B
-33.29623683,150.601886,B
-33.30123683,150.601886,B
-33.30623683,150.601886,B
-33.31123683,150.601886,B
-33.31623683,150.601886,B
-33.32123683,150.601886,B
-33.32623683,150.601886,B
-33.33123683,150.601886,B
-33.33623683,150.601886,B
-33.34123683,150.601886,B
-33.34623683,150.601886,B
-33.35123683,150.601886,B
-33.35623683,150.601886,B
-33.36123683,150.601886,B
-33.36623683,150.601886,B
-33.37123683,150.601886,B
-33.37623683,150.601886,B
-33.38123683,150.601886,B
-33.38623683,150.601886,B
-33.39123683,150.601886,B
-33.39623683,150.601886,B
-33.40123683,150.601886,B
-33.40623683,150.601886,B
-33.41123683,150.601886,B
-33.41623683,150.601886,B
-33.42123683,150.601886,B
-33.42623683,150.601886,B
-33.43123683,150.601886,B
-33.43623683,150.601886,B
-33.44123683,150.601886,B
-33.44623683,150.601886,B
-33.45123683,150.601886,B
-33.45623683,150.601886,B
-33.46123683,150.601886,B
-33.46623683,150.601886,B
-33.47123683,150.601886,B
-33.47623683,150.601886,B
-33.48123683,150.601886,B
-33.48623683,150.601886,B
-33.49123683,150.601886,B
-33.49623683,150.601886,B
-33.50123683,150.601886,B
-33.50623683,150.601886,B
-33.51123683,150.601886,B
-33.51623683,150.601886,BC
-33.52123683,150.601886,B
-33.52623683,150.601886,B
-33.53123683,150.601886,B
-33.53623683,150.601886,B
-33.54123683,150.601886,B
-33.54623683,150.601886,B
-33.55123683,150.601886,DE
-33.55623683,150.601886,DE
-33.56123683,150.601886,DE
-33.56623683,150.601886,B
-33.57123683,150.601886,B
-33.57623683,150.601886,B
-33.58123683,150.601886,B
-33.58623683,150.601886,B
-33.59123683,150.601886,B
-33.59623683,150.601886,B
-33.60123683,150.601886,B
-33.60623683,150.601886,B
-33.61123683,150.601886,B
-33.61623683,150.601886,B
-33.62123683,150.601886,B
-33.62623683,150.601886,B
-33.63123683,150.601886,B
-33.63623683,150.601886,B
-33.64123683,150.601886,B
-33.64623683,150.601886,B
-33.65123683,150.601886,B
-33.65623683,150.601886,B
-33.66123683,150.601886,B
-33.66623683,150.601886,B
-33.67123683,150.601886,B
-33.67623683,150.601886,B
-33.68123683,150.601886,BC
-33.68623683,150.601886,B
-33.69123683,150.601886,B
-33.69623683,150.601886,B
-33.70123683,150.601886,B
-33.70623683,150.601886,B
-33.71123683,150.601886,B
-33.71623683,150.601886,B
-33.72123683,150.601886,B
-33.72623683,150.601886,B
-33.73123683,150.601886,B
-33.73623683,150.601886,B
-33.74123683,150.601886,B
-33.74623683,150.601886,B
-33.75123683,150.601886,B
-33.75623683,150.601886,B
-33.76123683,150.601886,B
-33.76623683,150.601886,B
-33.77123683,150.601886,B
-33.77623683,150.601886,B
-33.78123683,150.601886,B
-33.78623683,150.601886,B
-33.79123683,150.601886,B
-33.79623683,150.601886,B
-33.80123683,150.601886,B
-33.80623683,150.601886,B
-33.81123683,150.601886,B
-33.81623683,150.601886,B
-33.82123683,150.601886,B
-33.82623683,150.601886,B
-33.83123683,150.601886,B
-33.83623683,150.601886,B
-33.84123683,150.601886,B
-33.84623683,150.601886,B
-33.85123683,150.601886,B
-33.85623683,150.601886,B
-33.86123683,150.601886,B
-33.86623683,150.601886,B
-33.87123683,150.601886,B
-33.87623683,150.601886,B
-33.88123683,150.601886,B
-33.88623683,150.601886,B
-33.89123683,150.601886,B
-33.89623683,150.601886,BC
-33.90123683,150.601886,BC
-33.90623683,150.601886,BC
-33.91123683,150.601886,BC
-33.91623683,150.601886,BC
-33.92123683,150.601886,BC
-33.92623683,150.601886,BC
-33.93123683,150.601886,BC
-33.93623683,150.601886,BC
-33.94123683,150.601886,BC
-33.94623683,150.601886,BC
-33.95123683,150.601886,BC
-33.95623683,150.601886,BC
-33.96123683,150.601886,B
-33.96623683,150.601886,B
-33.97123683,150.601886,B
-33.97623683,150.601886,BC
-33.98123683,150.601886,BC
-33.98623683,150.601886,BC
-33.99123683,150.601886,B
-33.99623683,150.601886,BC
-34.00123683,150.601886,BC
-34.00623683,150.601886,BC
-34.01123683,150.601886,BC
-34.01623683,150.601886,BC
-34.02123683,150.601886,BC
-34.02623683,150.601886,BC
-34.03123683,150.601886,BC
-34.03623683,150.601886,BC
-34.04123683,150.601886,B
-34.04623683,150.601886,BC
-34.05123683,150.601886,BC
-34.05623683,150.601886,BC
-34.06123683,150.601886,BC
-34.06623683,150.601886,BC
-34.07123683,150.601886,BC
-34.07623683,150.601886,BC
-34.08123683,150.601886,BC
-34.08623683,150.601886,BC
-34.09123683,150.601886,BC
-34.09623683,150.601886,BC
-34.10123683,150.601886,BC
-34.10623683,150.601886,BC
-34.11123683,150.601886,BC
-34.11623683,150.601886,BC
-34.12123683,150.601886,BC
-34.12623683,150.601886,BC
-34.13123683,150.601886,BC
-34.13623683,150.601886,BC
-34.14123683,150.601886,BC
-34.14623683,150.601886,BC
-34.15123683,150.601886,BC
-34.15623683,150.601886,BC
-34.16123683,150.601886,D
-34.16623683,150.601886,D
-34.17123683,150.601886,BC
-34.17623683,150.601886,BC
-34.18123683,150.601886,BC
-34.18623683,150.601886,BC
-34.19123683,150.601886,BC
-34.19623683,150.601886,BC
-34.20123683,150.601886,BC
-34.20623683,150.601886,BC
-34.21123683,150.601886,BC
-34.21623683,150.601886,B
-34.22123683,150.601886,BC
-34.22623683,150.601886,BC
-34.23123683,150.601886,B
-34.23623683,150.601886,B
-34.24123683,150.601886,B
-34.24623683,150.601886,B
-34.25123683,150.601886,B
-34.25623683,150.601886,B
-34.26123683,150.601886,B
-34.26623683,150.601886,B
-34.27123683,150.601886,B
-34.27623683,150.601886,B
-34.28123683,150.601886,B
-34.28623683,150.601886,BC
-34.29123683,150.601886,B
-34.29623683,150.601886,B
-34.30123683,150.601886,B
-34.30623683,150.601886,B
-34.31123683,150.601886,B
-33.14623683,150.596886,B
-33.15123683,150.596886,B
-33.15623683,150.596886,B
-33.16123683,150.596886,B
-33.16623683,150.596886,B
-33.17123683,150.596886,B
-33.17623683,150.596886,B
-33.18123683,150.596886,B
-33.18623683,150.596886,B
-33.19123683,150.596886,B
-33.19623683,150.596886,B
-33.20123683,150.596886,B
-33.20623683,150.596886,B
-33.21123683,150.596886,B
-33.21623683,150.596886,B
-33.22123683,150.596886,B
-33.22623683,150.596886,B
-33.23123683,150.596886,B
-33.23623683,150.596886,B
-33.24123683,150.596886,B
-33.24623683,150.596886,B
-33.25123683,150.596886,B
-33.25623683,150.596886,B
-33.26123683,150.596886,B
-33.26623683,150.596886,B
-33.27123683,150.596886,B
-33.27623683,150.596886,B
-33.28123683,150.596886,B
-33.28623683,150.596886,B
-33.29123683,150.596886,B
-33.29623683,150.596886,B
-33.30123683,150.596886,B
-33.30623683,150.596886,B
-33.31123683,150.596886,B
-33.31623683,150.596886,B
-33.32123683,150.596886,B
-33.32623683,150.596886,B
-33.33123683,150.596886,B
-33.33623683,150.596886,B
-33.34123683,150.596886,B
-33.34623683,150.596886,B
-33.35123683,150.596886,B
-33.35623683,150.596886,B
-33.36123683,150.596886,B
-33.36623683,150.596886,B
-33.37123683,150.596886,B
-33.37623683,150.596886,B
-33.38123683,150.596886,B
-33.38623683,150.596886,B
-33.39123683,150.596886,B
-33.39623683,150.596886,B
-33.40123683,150.596886,B
-33.40623683,150.596886,B
-33.41123683,150.596886,B
-33.41623683,150.596886,B
-33.42123683,150.596886,B
-33.42623683,150.596886,B
-33.43123683,150.596886,B
-33.43623683,150.596886,B
-33.44123683,150.596886,B
-33.44623683,150.596886,B
-33.45123683,150.596886,B
-33.45623683,150.596886,B
-33.46123683,150.596886,B
-33.46623683,150.596886,B
-33.47123683,150.596886,B
-33.47623683,150.596886,B
-33.48123683,150.596886,B
-33.48623683,150.596886,B
-33.49123683,150.596886,B
-33.49623683,150.596886,B
-33.50123683,150.596886,B
-33.50623683,150.596886,B
-33.51123683,150.596886,B
-33.51623683,150.596886,BC
-33.52123683,150.596886,B
-33.52623683,150.596886,B
-33.53123683,150.596886,B
-33.53623683,150.596886,B
-33.54123683,150.596886,B
-33.54623683,150.596886,DE
-33.55123683,150.596886,DE
-33.55623683,150.596886,B
-33.56123683,150.596886,B
-33.56623683,150.596886,B
-33.57123683,150.596886,B
-33.57623683,150.596886,B
-33.58123683,150.596886,B
-33.58623683,150.596886,B
-33.59123683,150.596886,B
-33.59623683,150.596886,B
-33.60123683,150.596886,B
-33.60623683,150.596886,B
-33.61123683,150.596886,B
-33.61623683,150.596886,B
-33.62123683,150.596886,B
-33.62623683,150.596886,B
-33.63123683,150.596886,B
-33.63623683,150.596886,B
-33.64123683,150.596886,B
-33.64623683,150.596886,B
-33.65123683,150.596886,B
-33.65623683,150.596886,B
-33.66123683,150.596886,B
-33.66623683,150.596886,B
-33.67123683,150.596886,B
-33.67623683,150.596886,B
-33.68123683,150.596886,B
-33.68623683,150.596886,B
-33.69123683,150.596886,B
-33.69623683,150.596886,B
-33.70123683,150.596886,B
-33.70623683,150.596886,B
-33.71123683,150.596886,B
-33.71623683,150.596886,B
-33.72123683,150.596886,BC
-33.72623683,150.596886,BC
-33.73123683,150.596886,B
-33.73623683,150.596886,B
-33.74123683,150.596886,B
-33.74623683,150.596886,B
-33.75123683,150.596886,B
-33.75623683,150.596886,B
-33.76123683,150.596886,B
-33.76623683,150.596886,B
-33.77123683,150.596886,B
-33.77623683,150.596886,B
-33.78123683,150.596886,B
-33.78623683,150.596886,B
-33.79123683,150.596886,B
-33.79623683,150.596886,B
-33.80123683,150.596886,B
-33.80623683,150.596886,B
-33.81123683,150.596886,B
-33.81623683,150.596886,B
-33.82123683,150.596886,B
-33.82623683,150.596886,B
-33.83123683,150.596886,B
-33.83623683,150.596886,B
-33.84123683,150.596886,B
-33.84623683,150.596886,B
-33.85123683,150.596886,B
-33.85623683,150.596886,B
-33.86123683,150.596886,B
-33.86623683,150.596886,B
-33.87123683,150.596886,B
-33.87623683,150.596886,B
-33.88123683,150.596886,B
-33.88623683,150.596886,B
-33.89123683,150.596886,B
-33.89623683,150.596886,B
-33.90123683,150.596886,B
-33.90623683,150.596886,B
-33.91123683,150.596886,BC
-33.91623683,150.596886,BC
-33.92123683,150.596886,BC
-33.92623683,150.596886,B
-33.93123683,150.596886,BC
-33.93623683,150.596886,BC
-33.94123683,150.596886,BC
-33.94623683,150.596886,BC
